,id,Exited
33729,198763,0
33730,198764,0
33731,198765,0
33732,198766,0
33733,198767,1
33734,198768,0
33735,198769,0
33736,198770,0
33737,198771,0
33738,198772,0
33739,198773,0
33740,198774,0
33741,198775,0
33742,198776,0
33743,198777,0
33744,198778,0
33745,198779,0
33746,198780,0
33747,198781,0
33748,198782,0
33749,198783,0
33750,198784,0
33751,198785,0
33752,198786,0
33753,198787,0
33754,198788,0
33755,198789,0
33756,198790,0
33757,198791,1
33758,198792,1
33759,198793,0
33760,198794,0
33761,198795,0
33762,198796,0
33763,198797,0
33764,198798,0
33765,198799,0
33766,198800,1
33767,198801,0
33768,198802,0
33769,198803,0
33770,198804,0
33771,198805,1
33772,198806,0
33773,198807,0
33774,198808,0
33775,198809,0
33776,198810,0
33777,198811,0
33778,198812,0
33779,198813,0
33780,198814,0
33781,198815,0
33782,198816,0
33783,198817,0
33784,198818,0
33785,198819,0
33786,198820,1
33787,198821,0
33788,198822,0
33789,198823,0
33790,198824,0
33791,198825,0
33792,198826,0
33793,198827,0
33794,198828,0
33795,198829,0
33796,198830,0
33797,198831,0
33798,198832,0
33799,198833,0
33800,198834,0
33801,198835,0
33802,198836,0
33803,198837,0
33804,198838,0
33805,198839,0
33806,198840,0
33807,198841,0
33808,198842,0
33809,198843,0
33810,198844,0
33811,198845,0
33812,198846,0
33813,198847,0
33814,198848,0
33815,198849,0
33816,198850,1
33817,198851,1
33818,198852,0
33819,198853,0
33820,198854,0
33821,198855,0
33822,198856,0
33823,198857,0
33824,198858,0
33825,198859,0
33826,198860,0
33827,198861,0
33828,198862,1
33829,198863,0
33830,198864,0
33831,198865,0
33832,198866,0
33833,198867,0
33834,198868,0
33835,198869,1
33836,198870,0
33837,198871,0
33838,198872,0
33839,198873,0
33840,198874,0
33841,198875,0
33842,198876,0
33843,198877,0
33844,198878,0
33845,198879,0
33846,198880,0
33847,198881,0
33848,198882,0
33849,198883,0
33850,198884,0
33851,198885,0
33852,198886,0
33853,198887,0
33854,198888,0
33855,198889,0
33856,198890,0
33857,198891,0
33858,198892,0
33859,198893,0
33860,198894,0
33861,198895,1
33862,198896,0
33863,198897,0
33864,198898,0
33865,198899,0
33866,198900,0
33867,198901,0
33868,198902,0
33869,198903,0
33870,198904,0
33871,198905,0
33872,198906,0
33873,198907,0
33874,198908,0
33875,198909,0
33876,198910,0
33877,198911,0
33878,198912,0
33879,198913,0
33880,198914,0
33881,198915,0
33882,198916,0
33883,198917,0
33884,198918,0
33885,198919,0
33886,198920,0
33887,198921,0
33888,198922,0
33889,198923,0
33890,198924,0
33891,198925,0
33892,198926,0
33893,198927,0
33894,198928,0
33895,198929,0
33896,198930,0
33897,198931,0
33898,198932,0
33899,198933,0
33900,198934,0
33901,198935,0
33902,198936,1
33903,198937,0
33904,198938,0
33905,198939,0
33906,198940,0
33907,198941,0
33908,198942,0
33909,198943,1
33910,198944,0
33911,198945,0
33912,198946,0
33913,198947,0
33914,198948,0
33915,198949,0
33916,198950,0
33917,198951,1
33918,198952,0
33919,198953,0
33920,198954,0
33921,198955,0
33922,198956,0
33923,198957,0
33924,198958,0
33925,198959,0
33926,198960,0
33927,198961,0
33928,198962,0
33929,198963,1
33930,198964,0
33931,198965,0
33932,198966,0
33933,198967,0
33934,198968,0
33935,198969,0
33936,198970,0
33937,198971,0
33938,198972,0
33939,198973,0
33940,198974,0
33941,198975,0
33942,198976,0
33943,198977,0
33944,198978,0
33945,198979,0
33946,198980,0
33947,198981,0
33948,198982,0
33949,198983,0
33950,198984,0
33951,198985,0
33952,198986,0
33953,198987,0
33954,198988,0
33955,198989,0
33956,198990,0
33957,198991,0
33958,198992,0
33959,198993,0
33960,198994,0
33961,198995,1
33962,198996,0
33963,198997,0
33964,198998,0
33965,198999,0
33966,199000,1
33967,199001,0
33968,199002,0
33969,199003,0
33970,199004,0
33971,199005,0
33972,199006,0
33973,199007,0
33974,199008,1
33975,199009,0
33976,199010,0
33977,199011,0
33978,199012,0
33979,199013,0
33980,199014,0
33981,199015,0
33982,199016,0
33983,199017,0
33984,199018,1
33985,199019,1
33986,199020,0
33987,199021,0
33988,199022,0
33989,199023,0
33990,199024,0
33991,199025,0
33992,199026,0
33993,199027,1
33994,199028,0
33995,199029,0
33996,199030,0
33997,199031,0
33998,199032,0
33999,199033,0
34000,199034,0
34001,199035,0
34002,199036,0
34003,199037,0
34004,199038,0
34005,199039,0
34006,199040,0
34007,199041,0
34008,199042,0
34009,199043,0
34010,199044,0
34011,199045,0
34012,199046,0
34013,199047,1
34014,199048,0
34015,199049,0
34016,199050,0
34017,199051,0
34018,199052,0
34019,199053,0
34020,199054,0
34021,199055,0
34022,199056,0
34023,199057,1
34024,199058,0
34025,199059,0
34026,199060,0
34027,199061,0
34028,199062,0
34029,199063,0
34030,199064,0
34031,199065,0
34032,199066,0
34033,199067,0
34034,199068,1
34035,199069,0
34036,199070,0
34037,199071,0
34038,199072,0
34039,199073,0
34040,199074,0
34041,199075,0
34042,199076,0
34043,199077,0
34044,199078,0
34045,199079,0
34046,199080,0
34047,199081,0
34048,199082,0
34049,199083,0
34050,199084,0
34051,199085,0
34052,199086,0
34053,199087,0
34054,199088,0
34055,199089,0
34056,199090,0
34057,199091,0
34058,199092,0
34059,199093,0
34060,199094,0
34061,199095,0
34062,199096,0
34063,199097,0
34064,199098,0
34065,199099,0
34066,199100,0
34067,199101,0
34068,199102,0
34069,199103,0
34070,199104,0
34071,199105,0
34072,199106,0
34073,199107,0
34074,199108,0
34075,199109,0
34076,199110,0
34077,199111,0
34078,199112,0
34079,199113,0
34080,199114,0
34081,199115,0
34082,199116,0
34083,199117,0
34084,199118,0
34085,199119,0
34086,199120,0
34087,199121,0
34088,199122,0
34089,199123,0
34090,199124,0
34091,199125,0
34092,199126,0
34093,199127,0
34094,199128,0
34095,199129,0
34096,199130,0
34097,199131,0
34098,199132,0
34099,199133,0
34100,199134,0
34101,199135,0
34102,199136,0
34103,199137,0
34104,199138,0
34105,199139,1
34106,199140,0
34107,199141,0
34108,199142,0
34109,199143,0
34110,199144,0
34111,199145,0
34112,199146,0
34113,199147,0
34114,199148,0
34115,199149,1
34116,199150,0
34117,199151,0
34118,199152,0
34119,199153,0
34120,199154,0
34121,199155,0
34122,199156,0
34123,199157,0
34124,199158,0
34125,199159,0
34126,199160,0
34127,199161,0
34128,199162,1
34129,199163,0
34130,199164,0
34131,199165,0
34132,199166,0
34133,199167,0
34134,199168,1
34135,199169,0
34136,199170,0
34137,199171,0
34138,199172,0
34139,199173,0
34140,199174,0
34141,199175,0
34142,199176,0
34143,199177,0
34144,199178,0
34145,199179,0
34146,199180,0
34147,199181,0
34148,199182,0
34149,199183,0
34150,199184,0
34151,199185,0
34152,199186,0
34153,199187,0
34154,199188,0
34155,199189,0
34156,199190,0
34157,199191,0
34158,199192,0
34159,199193,0
34160,199194,1
34161,199195,0
34162,199196,0
34163,199197,0
34164,199198,0
34165,199199,0
34166,199200,0
34167,199201,0
34168,199202,0
34169,199203,0
34170,199204,0
34171,199205,0
34172,199206,0
34173,199207,0
34174,199208,0
34175,199209,0
34176,199210,0
34177,199211,0
34178,199212,0
34179,199213,0
34180,199214,1
34181,199215,0
34182,199216,0
34183,199217,0
34184,199218,0
34185,199219,0
34186,199220,0
34187,199221,0
34188,199222,0
34189,199223,0
34190,199224,0
34191,199225,0
34192,199226,0
34193,199227,0
34194,199228,0
34195,199229,0
34196,199230,0
34197,199231,0
34198,199232,0
34199,199233,0
34200,199234,0
34201,199235,0
34202,199236,0
34203,199237,0
34204,199238,0
34205,199239,0
34206,199240,0
34207,199241,1
34208,199242,0
34209,199243,0
34210,199244,0
34211,199245,0
34212,199246,0
34213,199247,0
34214,199248,0
34215,199249,0
34216,199250,0
34217,199251,0
34218,199252,0
34219,199253,0
34220,199254,0
34221,199255,0
34222,199256,0
34223,199257,0
34224,199258,0
34225,199259,0
34226,199260,0
34227,199261,0
34228,199262,0
34229,199263,0
34230,199264,0
34231,199265,0
34232,199266,1
34233,199267,0
34234,199268,0
34235,199269,1
34236,199270,0
34237,199271,0
34238,199272,0
34239,199273,0
34240,199274,0
34241,199275,0
34242,199276,0
34243,199277,0
34244,199278,0
34245,199279,0
34246,199280,0
34247,199281,0
34248,199282,0
34249,199283,0
34250,199284,0
34251,199285,0
34252,199286,1
34253,199287,0
34254,199288,0
34255,199289,0
34256,199290,0
34257,199291,1
34258,199292,0
34259,199293,0
34260,199294,0
34261,199295,0
34262,199296,0
34263,199297,0
34264,199298,0
34265,199299,0
34266,199300,0
34267,199301,0
34268,199302,0
34269,199303,0
34270,199304,0
34271,199305,0
34272,199306,0
34273,199307,0
34274,199308,0
34275,199309,0
34276,199310,0
34277,199311,0
34278,199312,0
34279,199313,1
34280,199314,0
34281,199315,0
34282,199316,0
34283,199317,0
34284,199318,0
34285,199319,0
34286,199320,0
34287,199321,0
34288,199322,0
34289,199323,0
34290,199324,0
34291,199325,0
34292,199326,0
34293,199327,0
34294,199328,0
34295,199329,0
34296,199330,0
34297,199331,0
34298,199332,1
34299,199333,0
34300,199334,0
34301,199335,0
34302,199336,0
34303,199337,0
34304,199338,0
34305,199339,0
34306,199340,0
34307,199341,0
34308,199342,0
34309,199343,0
34310,199344,0
34311,199345,1
34312,199346,0
34313,199347,0
34314,199348,0
34315,199349,0
34316,199350,0
34317,199351,0
34318,199352,0
34319,199353,0
34320,199354,0
34321,199355,0
34322,199356,0
34323,199357,0
34324,199358,0
34325,199359,0
34326,199360,0
34327,199361,0
34328,199362,0
34329,199363,0
34330,199364,0
34331,199365,0
34332,199366,0
34333,199367,0
34334,199368,0
34335,199369,0
34336,199370,0
34337,199371,0
34338,199372,0
34339,199373,0
34340,199374,0
34341,199375,0
34342,199376,0
34343,199377,0
34344,199378,0
34345,199379,1
34346,199380,0
34347,199381,0
34348,199382,0
34349,199383,0
34350,199384,0
34351,199385,0
34352,199386,0
34353,199387,0
34354,199388,0
34355,199389,0
34356,199390,0
34357,199391,0
34358,199392,0
34359,199393,0
34360,199394,0
34361,199395,0
34362,199396,0
34363,199397,0
34364,199398,0
34365,199399,0
34366,199400,0
34367,199401,0
34368,199402,0
34369,199403,0
34370,199404,0
34371,199405,0
34372,199406,0
34373,199407,0
34374,199408,0
34375,199409,0
34376,199410,0
34377,199411,0
34378,199412,0
34379,199413,0
34380,199414,0
34381,199415,0
34382,199416,0
34383,199417,0
34384,199418,0
34385,199419,0
34386,199420,1
34387,199421,0
34388,199422,0
34389,199423,0
34390,199424,0
34391,199425,0
34392,199426,0
34393,199427,0
34394,199428,0
34395,199429,0
34396,199430,0
34397,199431,0
34398,199432,0
34399,199433,0
34400,199434,0
34401,199435,0
34402,199436,0
34403,199437,0
34404,199438,0
34405,199439,1
34406,199440,0
34407,199441,0
34408,199442,0
34409,199443,0
34410,199444,0
34411,199445,0
34412,199446,0
34413,199447,0
34414,199448,0
34415,199449,0
34416,199450,0
34417,199451,0
34418,199452,0
34419,199453,0
34420,199454,0
34421,199455,0
34422,199456,1
34423,199457,0
34424,199458,0
34425,199459,0
34426,199460,0
34427,199461,0
34428,199462,0
34429,199463,0
34430,199464,1
34431,199465,1
34432,199466,0
34433,199467,1
34434,199468,0
34435,199469,0
34436,199470,0
34437,199471,0
34438,199472,0
34439,199473,0
34440,199474,0
34441,199475,0
34442,199476,0
34443,199477,1
34444,199478,0
34445,199479,1
34446,199480,0
34447,199481,0
34448,199482,0
34449,199483,0
34450,199484,0
34451,199485,0
34452,199486,0
34453,199487,0
34454,199488,0
34455,199489,0
34456,199490,0
34457,199491,0
34458,199492,0
34459,199493,0
34460,199494,0
34461,199495,1
34462,199496,0
34463,199497,0
34464,199498,0
34465,199499,0
34466,199500,0
34467,199501,0
34468,199502,0
34469,199503,0
34470,199504,0
34471,199505,0
34472,199506,0
34473,199507,0
34474,199508,0
34475,199509,0
34476,199510,0
34477,199511,0
34478,199512,0
34479,199513,0
34480,199514,0
34481,199515,1
34482,199516,0
34483,199517,0
34484,199518,0
34485,199519,0
34486,199520,0
34487,199521,0
34488,199522,0
34489,199523,0
34490,199524,0
34491,199525,0
34492,199526,0
34493,199527,0
34494,199528,0
34495,199529,0
34496,199530,0
34497,199531,0
34498,199532,0
34499,199533,0
34500,199534,0
34501,199535,0
34502,199536,0
34503,199537,0
34504,199538,0
34505,199539,0
34506,199540,0
34507,199541,0
34508,199542,0
34509,199543,0
34510,199544,0
34511,199545,0
34512,199546,0
34513,199547,0
34514,199548,0
34515,199549,0
34516,199550,1
34517,199551,0
34518,199552,0
34519,199553,0
34520,199554,0
34521,199555,1
34522,199556,0
34523,199557,0
34524,199558,0
34525,199559,0
34526,199560,0
34527,199561,0
34528,199562,0
34529,199563,0
34530,199564,0
34531,199565,0
34532,199566,0
34533,199567,0
34534,199568,0
34535,199569,0
34536,199570,0
34537,199571,0
34538,199572,0
34539,199573,0
34540,199574,0
34541,199575,0
34542,199576,0
34543,199577,0
34544,199578,0
34545,199579,0
34546,199580,0
34547,199581,0
34548,199582,0
34549,199583,0
34550,199584,0
34551,199585,1
34552,199586,0
34553,199587,0
34554,199588,0
34555,199589,0
34556,199590,0
34557,199591,0
34558,199592,0
34559,199593,0
34560,199594,0
34561,199595,0
34562,199596,0
34563,199597,0
34564,199598,0
34565,199599,0
34566,199600,0
34567,199601,0
34568,199602,0
34569,199603,0
34570,199604,0
34571,199605,0
34572,199606,0
34573,199607,0
34574,199608,0
34575,199609,0
34576,199610,0
34577,199611,0
34578,199612,0
34579,199613,0
34580,199614,0
34581,199615,0
34582,199616,0
34583,199617,0
34584,199618,0
34585,199619,1
34586,199620,1
34587,199621,0
34588,199622,0
34589,199623,0
34590,199624,1
34591,199625,0
34592,199626,0
34593,199627,0
34594,199628,0
34595,199629,0
34596,199630,0
34597,199631,0
34598,199632,0
34599,199633,0
34600,199634,0
34601,199635,0
34602,199636,0
34603,199637,0
34604,199638,0
34605,199639,0
34606,199640,0
34607,199641,0
34608,199642,0
34609,199643,0
34610,199644,0
34611,199645,0
34612,199646,1
34613,199647,0
34614,199648,0
34615,199649,0
34616,199650,0
34617,199651,0
34618,199652,0
34619,199653,0
34620,199654,0
34621,199655,0
34622,199656,0
34623,199657,0
34624,199658,0
34625,199659,0
34626,199660,0
34627,199661,0
34628,199662,0
34629,199663,0
34630,199664,0
34631,199665,0
34632,199666,0
34633,199667,0
34634,199668,0
34635,199669,0
34636,199670,0
34637,199671,0
34638,199672,0
34639,199673,0
34640,199674,1
34641,199675,0
34642,199676,0
34643,199677,0
34644,199678,0
34645,199679,0
34646,199680,0
34647,199681,0
34648,199682,0
34649,199683,0
34650,199684,0
34651,199685,0
34652,199686,0
34653,199687,0
34654,199688,0
34655,199689,0
34656,199690,0
34657,199691,0
34658,199692,0
34659,199693,0
34660,199694,0
34661,199695,0
34662,199696,0
34663,199697,0
34664,199698,0
34665,199699,0
34666,199700,0
34667,199701,0
34668,199702,0
34669,199703,0
34670,199704,0
34671,199705,0
34672,199706,0
34673,199707,1
34674,199708,0
34675,199709,0
34676,199710,0
34677,199711,0
34678,199712,0
34679,199713,0
34680,199714,0
34681,199715,0
34682,199716,0
34683,199717,0
34684,199718,0
34685,199719,0
34686,199720,0
34687,199721,0
34688,199722,1
34689,199723,0
34690,199724,0
34691,199725,0
34692,199726,0
34693,199727,0
34694,199728,1
34695,199729,0
34696,199730,0
34697,199731,0
34698,199732,0
34699,199733,0
34700,199734,0
34701,199735,0
34702,199736,0
34703,199737,0
34704,199738,0
34705,199739,0
34706,199740,0
34707,199741,0
34708,199742,0
34709,199743,0
34710,199744,0
34711,199745,0
34712,199746,0
34713,199747,0
34714,199748,0
34715,199749,0
34716,199750,0
34717,199751,0
34718,199752,0
34719,199753,0
34720,199754,0
34721,199755,0
34722,199756,0
34723,199757,0
34724,199758,0
34725,199759,0
34726,199760,0
34727,199761,0
34728,199762,1
34729,199763,0
34730,199764,0
34731,199765,0
34732,199766,0
34733,199767,0
34734,199768,0
34735,199769,0
34736,199770,0
34737,199771,0
34738,199772,0
34739,199773,0
34740,199774,0
34741,199775,0
34742,199776,0
34743,199777,0
34744,199778,0
34745,199779,0
34746,199780,0
34747,199781,0
34748,199782,0
34749,199783,0
34750,199784,0
34751,199785,0
34752,199786,0
34753,199787,0
34754,199788,0
34755,199789,0
34756,199790,0
34757,199791,0
34758,199792,0
34759,199793,0
34760,199794,0
34761,199795,0
34762,199796,0
34763,199797,0
34764,199798,0
34765,199799,0
34766,199800,0
34767,199801,0
34768,199802,0
34769,199803,0
34770,199804,0
34771,199805,0
34772,199806,0
34773,199807,0
34774,199808,0
34775,199809,1
34776,199810,0
34777,199811,0
34778,199812,0
34779,199813,0
34780,199814,0
34781,199815,0
34782,199816,0
34783,199817,1
34784,199818,0
34785,199819,0
34786,199820,0
34787,199821,0
34788,199822,0
34789,199823,0
34790,199824,0
34791,199825,0
34792,199826,0
34793,199827,0
34794,199828,0
34795,199829,0
34796,199830,1
34797,199831,0
34798,199832,0
34799,199833,0
34800,199834,0
34801,199835,0
34802,199836,0
34803,199837,0
34804,199838,0
34805,199839,0
34806,199840,0
34807,199841,1
34808,199842,0
34809,199843,0
34810,199844,0
34811,199845,0
34812,199846,0
34813,199847,0
34814,199848,0
34815,199849,0
34816,199850,0
34817,199851,0
34818,199852,0
34819,199853,0
34820,199854,0
34821,199855,0
34822,199856,0
34823,199857,0
34824,199858,1
34825,199859,0
34826,199860,0
34827,199861,0
34828,199862,0
34829,199863,0
34830,199864,0
34831,199865,0
34832,199866,1
34833,199867,1
34834,199868,0
34835,199869,0
34836,199870,0
34837,199871,0
34838,199872,0
34839,199873,0
34840,199874,0
34841,199875,0
34842,199876,0
34843,199877,1
34844,199878,0
34845,199879,0
34846,199880,0
34847,199881,0
34848,199882,1
34849,199883,0
34850,199884,0
34851,199885,0
34852,199886,0
34853,199887,0
34854,199888,0
34855,199889,0
34856,199890,0
34857,199891,0
34858,199892,0
34859,199893,0
34860,199894,0
34861,199895,0
34862,199896,0
34863,199897,0
34864,199898,0
34865,199899,0
34866,199900,0
34867,199901,0
34868,199902,0
34869,199903,0
34870,199904,0
34871,199905,0
34872,199906,0
34873,199907,0
34874,199908,0
34875,199909,0
34876,199910,0
34877,199911,0
34878,199912,0
34879,199913,0
34880,199914,0
34881,199915,0
34882,199916,0
34883,199917,1
34884,199918,0
34885,199919,0
34886,199920,0
34887,199921,0
34888,199922,0
34889,199923,0
34890,199924,0
34891,199925,0
34892,199926,0
34893,199927,0
34894,199928,0
34895,199929,0
34896,199930,0
34897,199931,0
34898,199932,0
34899,199933,0
34900,199934,0
34901,199935,0
34902,199936,0
34903,199937,0
34904,199938,0
34905,199939,0
34906,199940,0
34907,199941,0
34908,199942,0
34909,199943,0
34910,199944,0
34911,199945,0
34912,199946,0
34913,199947,0
34914,199948,0
34915,199949,0
34916,199950,0
34917,199951,0
34918,199952,0
34919,199953,0
34920,199954,0
34921,199955,0
34922,199956,0
34923,199957,0
34924,199958,0
34925,199959,0
34926,199960,0
34927,199961,0
34928,199962,0
34929,199963,0
34930,199964,0
34931,199965,0
34932,199966,0
34933,199967,0
34934,199968,0
34935,199969,0
34936,199970,0
34937,199971,0
34938,199972,0
34939,199973,0
34940,199974,0
34941,199975,0
34942,199976,0
34943,199977,0
34944,199978,0
34945,199979,0
34946,199980,0
34947,199981,0
34948,199982,0
34949,199983,0
34950,199984,0
34951,199985,0
34952,199986,0
34953,199987,0
34954,199988,0
34955,199989,0
34956,199990,0
34957,199991,0
34958,199992,0
34959,199993,0
34960,199994,0
34961,199995,0
34962,199996,0
34963,199997,0
34964,199998,0
34965,199999,0
34966,200000,0
34967,200001,0
34968,200002,0
34969,200003,0
34970,200004,0
34971,200005,0
34972,200006,0
34973,200007,0
34974,200008,0
34975,200009,0
34976,200010,0
34977,200011,0
34978,200012,0
34979,200013,0
34980,200014,0
34981,200015,0
34982,200016,0
34983,200017,0
34984,200018,0
34985,200019,0
34986,200020,0
34987,200021,0
34988,200022,0
34989,200023,0
34990,200024,0
34991,200025,0
34992,200026,0
34993,200027,0
34994,200028,0
34995,200029,0
34996,200030,0
34997,200031,0
34998,200032,0
34999,200033,0
35000,200034,0
35001,200035,0
35002,200036,1
35003,200037,0
35004,200038,0
35005,200039,0
35006,200040,0
35007,200041,0
35008,200042,0
35009,200043,0
35010,200044,0
35011,200045,1
35012,200046,0
35013,200047,0
35014,200048,0
35015,200049,0
35016,200050,1
35017,200051,0
35018,200052,0
35019,200053,0
35020,200054,0
35021,200055,0
35022,200056,0
35023,200057,0
35024,200058,0
35025,200059,0
35026,200060,0
35027,200061,0
35028,200062,0
35029,200063,0
35030,200064,0
35031,200065,0
35032,200066,0
35033,200067,1
35034,200068,0
35035,200069,0
35036,200070,0
35037,200071,1
35038,200072,0
35039,200073,0
35040,200074,0
35041,200075,1
35042,200076,0
35043,200077,0
35044,200078,0
35045,200079,0
35046,200080,0
35047,200081,0
35048,200082,0
35049,200083,0
35050,200084,0
35051,200085,0
35052,200086,0
35053,200087,0
35054,200088,0
35055,200089,0
35056,200090,0
35057,200091,0
35058,200092,1
35059,200093,0
35060,200094,1
35061,200095,0
35062,200096,0
35063,200097,0
35064,200098,0
35065,200099,0
35066,200100,0
35067,200101,0
35068,200102,0
35069,200103,0
35070,200104,0
35071,200105,0
35072,200106,0
35073,200107,0
35074,200108,0
35075,200109,0
35076,200110,0
35077,200111,0
35078,200112,0
35079,200113,0
35080,200114,0
35081,200115,0
35082,200116,0
35083,200117,0
35084,200118,0
35085,200119,0
35086,200120,0
35087,200121,0
35088,200122,0
35089,200123,0
35090,200124,0
35091,200125,1
35092,200126,0
35093,200127,0
35094,200128,0
35095,200129,0
35096,200130,0
35097,200131,0
35098,200132,0
35099,200133,0
35100,200134,0
35101,200135,0
35102,200136,0
35103,200137,0
35104,200138,0
35105,200139,0
35106,200140,0
35107,200141,0
35108,200142,0
35109,200143,0
35110,200144,0
35111,200145,0
35112,200146,0
35113,200147,0
35114,200148,0
35115,200149,0
35116,200150,0
35117,200151,1
35118,200152,0
35119,200153,0
35120,200154,0
35121,200155,0
35122,200156,0
35123,200157,0
35124,200158,0
35125,200159,0
35126,200160,0
35127,200161,0
35128,200162,0
35129,200163,0
35130,200164,0
35131,200165,0
35132,200166,0
35133,200167,0
35134,200168,0
35135,200169,0
35136,200170,0
35137,200171,0
35138,200172,0
35139,200173,0
35140,200174,0
35141,200175,0
35142,200176,0
35143,200177,0
35144,200178,0
35145,200179,0
35146,200180,0
35147,200181,0
35148,200182,0
35149,200183,0
35150,200184,0
35151,200185,0
35152,200186,0
35153,200187,0
35154,200188,0
35155,200189,0
35156,200190,0
35157,200191,0
35158,200192,0
35159,200193,0
35160,200194,0
35161,200195,0
35162,200196,0
35163,200197,0
35164,200198,0
35165,200199,0
35166,200200,0
35167,200201,0
35168,200202,0
35169,200203,0
35170,200204,0
35171,200205,0
35172,200206,0
35173,200207,0
35174,200208,0
35175,200209,0
35176,200210,0
35177,200211,1
35178,200212,0
35179,200213,0
35180,200214,0
35181,200215,0
35182,200216,0
35183,200217,0
35184,200218,0
35185,200219,0
35186,200220,0
35187,200221,0
35188,200222,0
35189,200223,0
35190,200224,0
35191,200225,0
35192,200226,0
35193,200227,0
35194,200228,0
35195,200229,1
35196,200230,1
35197,200231,0
35198,200232,0
35199,200233,0
35200,200234,0
35201,200235,0
35202,200236,0
35203,200237,0
35204,200238,0
35205,200239,0
35206,200240,0
35207,200241,0
35208,200242,0
35209,200243,0
35210,200244,0
35211,200245,0
35212,200246,0
35213,200247,0
35214,200248,0
35215,200249,1
35216,200250,0
35217,200251,0
35218,200252,0
35219,200253,0
35220,200254,0
35221,200255,0
35222,200256,0
35223,200257,0
35224,200258,0
35225,200259,0
35226,200260,0
35227,200261,1
35228,200262,1
35229,200263,0
35230,200264,0
35231,200265,0
35232,200266,0
35233,200267,0
35234,200268,0
35235,200269,0
35236,200270,0
35237,200271,0
35238,200272,0
35239,200273,0
35240,200274,0
35241,200275,0
35242,200276,0
35243,200277,0
35244,200278,1
35245,200279,0
35246,200280,0
35247,200281,1
35248,200282,1
35249,200283,0
35250,200284,1
35251,200285,0
35252,200286,0
35253,200287,0
35254,200288,0
35255,200289,0
35256,200290,0
35257,200291,0
35258,200292,0
35259,200293,0
35260,200294,0
35261,200295,0
35262,200296,0
35263,200297,0
35264,200298,0
35265,200299,0
35266,200300,0
35267,200301,0
35268,200302,0
35269,200303,0
35270,200304,0
35271,200305,0
35272,200306,0
35273,200307,0
35274,200308,0
35275,200309,0
35276,200310,0
35277,200311,0
35278,200312,0
35279,200313,0
35280,200314,0
35281,200315,0
35282,200316,0
35283,200317,0
35284,200318,0
35285,200319,0
35286,200320,0
35287,200321,0
35288,200322,0
35289,200323,0
35290,200324,0
35291,200325,0
35292,200326,0
35293,200327,0
35294,200328,0
35295,200329,0
35296,200330,0
35297,200331,0
35298,200332,0
35299,200333,0
35300,200334,0
35301,200335,0
35302,200336,0
35303,200337,0
35304,200338,0
35305,200339,0
35306,200340,0
35307,200341,0
35308,200342,0
35309,200343,0
35310,200344,0
35311,200345,0
35312,200346,0
35313,200347,0
35314,200348,0
35315,200349,0
35316,200350,0
35317,200351,0
35318,200352,0
35319,200353,0
35320,200354,0
35321,200355,0
35322,200356,0
35323,200357,1
35324,200358,0
35325,200359,0
35326,200360,0
35327,200361,0
35328,200362,0
35329,200363,0
35330,200364,0
35331,200365,0
35332,200366,0
35333,200367,0
35334,200368,0
35335,200369,0
35336,200370,0
35337,200371,1
35338,200372,0
35339,200373,0
35340,200374,0
35341,200375,0
35342,200376,0
35343,200377,0
35344,200378,0
35345,200379,0
35346,200380,0
35347,200381,0
35348,200382,0
35349,200383,0
35350,200384,0
35351,200385,1
35352,200386,0
35353,200387,0
35354,200388,0
35355,200389,0
35356,200390,0
35357,200391,0
35358,200392,0
35359,200393,0
35360,200394,1
35361,200395,0
35362,200396,0
35363,200397,0
35364,200398,0
35365,200399,0
35366,200400,0
35367,200401,0
35368,200402,0
35369,200403,0
35370,200404,0
35371,200405,0
35372,200406,0
35373,200407,0
35374,200408,0
35375,200409,0
35376,200410,0
35377,200411,0
35378,200412,0
35379,200413,0
35380,200414,0
35381,200415,0
35382,200416,1
35383,200417,1
35384,200418,0
35385,200419,0
35386,200420,0
35387,200421,0
35388,200422,0
35389,200423,0
35390,200424,0
35391,200425,0
35392,200426,0
35393,200427,0
35394,200428,0
35395,200429,0
35396,200430,0
35397,200431,0
35398,200432,0
35399,200433,0
35400,200434,0
35401,200435,0
35402,200436,0
35403,200437,0
35404,200438,0
35405,200439,0
35406,200440,0
35407,200441,0
35408,200442,0
35409,200443,1
35410,200444,0
35411,200445,0
35412,200446,0
35413,200447,0
35414,200448,0
35415,200449,0
35416,200450,0
35417,200451,0
35418,200452,0
35419,200453,0
35420,200454,0
35421,200455,0
35422,200456,0
35423,200457,0
35424,200458,0
35425,200459,0
35426,200460,0
35427,200461,0
35428,200462,0
35429,200463,0
35430,200464,0
35431,200465,0
35432,200466,0
35433,200467,0
35434,200468,0
35435,200469,0
35436,200470,0
35437,200471,0
35438,200472,0
35439,200473,0
35440,200474,1
35441,200475,0
35442,200476,0
35443,200477,0
35444,200478,0
35445,200479,0
35446,200480,0
35447,200481,0
35448,200482,0
35449,200483,0
35450,200484,0
35451,200485,0
35452,200486,0
35453,200487,0
35454,200488,0
35455,200489,0
35456,200490,0
35457,200491,0
35458,200492,0
35459,200493,0
35460,200494,0
35461,200495,0
35462,200496,0
35463,200497,1
35464,200498,0
35465,200499,0
35466,200500,0
35467,200501,0
35468,200502,0
35469,200503,0
35470,200504,0
35471,200505,0
35472,200506,0
35473,200507,0
35474,200508,0
35475,200509,0
35476,200510,0
35477,200511,0
