,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
169,2.5,286.0,21.7774795,6.5,3.772727272727273,12.772448863636365,13.128093181818185,2.800909090909091,1.3909090909090909,0.5636363636363636,0.6996956818181819,0.494942715909091
170,7.0,290.0,25.949976000000003,10.0,4.965517241379311,20.170230827586206,11.211031034482758,2.775172413793104,1.6786206896551723,0.8613793103448275,0.4968089655172414,0.8948267586206897
171,7.0,318.0,38.21797599999999,10.965517241379311,4.965517241379311,22.345472206896552,11.2287,2.811034482758621,1.7,0.8503448275862068,0.4948662068965518,1.31786124137931
172,9.0,50.0,5.401996,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.49273599999999995,1.0803992
173,2.5,116.0,11.35599,38.66666666666666,6.0,92.69733333333332,11.1173,2.706666666666667,1.84,1.15,0.45158999999999994,3.78533
174,1.8,45.0,10.96,22.5,3.5,47.8025,9.0432,2.24,1.88,1.13,0.47766499999999995,5.48
175,6.5,30.0,2.3326640000000003,10.0,5.333333333333333,20.027353333333334,11.795966666666667,2.9266666666666663,1.7133333333333336,0.8066666666666666,0.4995066666666667,0.7775546666666667
176,2.8,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.49271899999999996,0.7558488000000001
177,2.5,100.0,5.62148,10.0,4.8,20.9941265318,12.59399,2.8280000000000003,1.747,0.964,0.475954,0.562148
178,2.8,176.0,9.93196,8.8,4.8,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9190000000000002,0.46901499999999996,0.496598
179,3.5,129.0,30.708000000000002,21.5,3.8333333333333335,45.2355,9.101866666666666,2.216666666666667,1.906666666666667,1.1366666666666667,0.4807316666666666,5.1179999999999986
180,5.5,390.0,30.8521355,9.51219512195122,4.682926829268292,19.043717073170733,11.530931707317073,2.715365853658537,1.6485365853658531,0.8517073170731708,0.5226504878048781,0.7524911097560976
181,5.5,488.0,73.79013549999998,11.902439024390244,4.682926829268292,24.428765853658533,11.574673170731707,2.8041463414634147,1.701463414634146,0.824390243902439,0.5178409756097562,1.7997594024390242
182,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.49271899999999996,0.7558488000000001
183,3.8,66.0,17.921332000000003,22.0,2.6666666666666665,47.69701000000001,9.6903,2.4133333333333336,1.8133333333333328,1.0266666666666666,0.4709133333333334,5.9737773333333335
184,7.0,122.0,10.960656,9.384615384615383,4.9230769230769225,18.911556923076922,11.381338461538462,2.8,1.7315384615384617,0.8323076923076923,0.4939269230769231,0.8431273846153846
185,5.3,80.0,6.25674375,8.888888888888891,4.4444444444444455,17.774554444444444,11.583533333333332,2.7044444444444444,1.6700000000000002,0.8044444444444444,0.5502422222222223,0.69519375
187,5.0,574.0,87.89663600000002,15.513513513513516,4.648648648648648,33.34512675675676,11.319354054054056,2.7956756756756755,1.7291891891891893,0.9145945945945948,0.4834724324324325,2.3755847567567567
188,6.8,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.6754369375
189,2.8,67.91,18.038400000000006,24.34050179211469,2.792114695340502,52.260336917562725,8.670342652329749,2.143727598566308,1.902652329749104,1.155483870967742,0.4716324014336918,6.465376344086023
190,6.0,108.0,7.957992,10.8,4.8,21.654418,11.17714,2.675,1.736,0.9259999999999998,0.49898400000000004,0.7957991999999999
191,5.0,77.0,11.2954955,9.625,3.875,19.705225,12.1934125,2.745,1.5425,0.695,0.617395,1.4119369375
192,3.5,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.6697991999999999
194,3.8,192.0,38.191,48.0,2.0,111.34115,7.83425,1.96,2.0975,1.37,0.4315125,9.54775
196,2.5,362.0,54.207322,51.714285714285715,4.0,127.03700428571429,11.614757142857142,2.48,1.9914285714285715,1.1314285714285717,0.4363314285714286,7.7439031428571425
197,2.0,144.0,22.706999999999997,36.0,4.5,84.1611,8.932974999999997,2.24,1.9075,1.2,0.46286750000000004,5.67675
198,3.0,184.0,40.61,23.0,4.0,49.224449375000006,9.300975,2.25375,1.86625,1.1275,0.4756775,5.07625
199,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.8147992000000001
200,6.0,239.0,23.379399750000005,10.863636363636363,4.681818181818182,21.96415031818182,11.235872727272728,2.7122727272727274,1.7045454545454546,0.8754545454545455,0.5188663636363636,1.062699988636364
201,2.3,130.0,3.7558245,4.814814814814816,3.2592592592592586,9.128225555555558,13.266033333333334,2.6862962962962964,1.3203703703703706,0.5170370370370371,0.7549111111111112,0.1391046111111111
202,2.0,291.0,38.18265200000001,7.864864864864866,3.45945945945946,16.18250518918919,12.937410810810812,2.7,1.395135135135135,0.5756756756756756,0.7062056756756757,1.0319635675675678
203,2.0,294.0,38.18865200000001,7.945945945945946,3.45945945945946,16.163062432432433,12.917862162162164,2.7024324324324325,1.3927027027027028,0.5748648648648649,0.7077405405405406,1.0321257297297302
204,2.5,110.0,23.96,36.66666666666666,2.6666666666666665,83.46173333333333,8.351666666666668,2.1266666666666665,1.99,1.2533333333333332,0.44089333333333336,7.986666666666667
205,7.5,72.0,6.88374375,8.0,4.4444444444444455,16.120079066666666,11.683233333333336,2.72,1.5744444444444443,0.7655555555555555,0.5462611111111111,0.7648604166666666
206,5.5,358.0,33.24039175,10.848484848484848,4.4848484848484835,22.28821989090909,10.954069696969695,2.6293939393939394,1.7636363636363634,0.9151515151515152,0.5084778787878789,1.0072845984848484
207,5.5,366.0,33.241971,11.4375,4.625,23.560949575,10.85110625,2.6340625,1.7915625,0.945,0.492723125,1.03881159375
208,5.5,403.0,36.13539175,12.212121212121213,4.636363636363637,24.87734575757576,11.101660606060607,2.64,1.7696969696969695,0.9363636363636364,0.5115930303030304,1.0950118712121208
209,5.5,411.0,36.136971,12.84375,4.78125,26.230985625,11.003309375,2.645,1.7978125,0.966875,0.4959356250000001,1.12928034375
210,5.5,593.0,61.67039175,17.96969696969697,4.636363636363637,40.034618484848494,11.014615151515152,2.6581818181818186,1.7863636363636362,0.9515151515151516,0.4987021212121213,1.86879975
211,5.5,601.0,61.671971,18.78125,4.78125,41.861923125,10.91354375,2.66375,1.815,0.9825,0.4826418750000001,1.92724909375
212,5.5,340.0,31.27439175,10.303030303030305,4.4848484848484835,20.974371406060605,10.959954545454544,2.6357575757575757,1.76,0.9103030303030304,0.5091142424242424,0.9477088409090908
213,5.5,348.0,31.275971000000002,10.875,4.625,22.206043325,10.857175,2.640625,1.7878125,0.94,0.493379375,0.97737409375
214,5.5,385.0,34.16939175,11.666666666666664,4.636363636363637,23.563497272727272,11.107545454545452,2.6463636363636365,1.766060606060606,0.9315151515151516,0.5122293939393939,1.0354361136363637
215,5.5,393.0,34.170970999999994,12.28125,4.78125,24.876079375,11.009378125,2.6515625,1.7940625,0.961875,0.496591875,1.0678428437499998
216,5.5,575.0,59.70439175,17.424242424242426,4.636363636363637,38.72077,11.020499999999998,2.664545454545454,1.7827272727272727,0.9466666666666668,0.4993384848484849,1.8092239924242424
217,5.5,583.0,59.705971,18.21875,4.78125,40.507016875,10.9196125,2.6703125,1.81125,0.9775,0.483298125,1.86581159375
218,5.5,357.0,32.80639175,10.818181818181818,4.4848484848484835,22.260736375757574,10.939875757575756,2.62090909090909,1.7639393939393941,0.9166666666666666,0.5081596969696971,0.9941330833333334
219,5.5,365.0,32.807971,11.40625,4.625,23.532607199999998,10.83646875,2.6253125,1.791875,0.9465625,0.49239499999999997,1.02524909375
220,5.5,402.0,35.70139175,12.181818181818182,4.636363636363637,24.849862242424244,11.087466666666666,2.631515151515152,1.77,0.937878787878788,0.5112748484848485,1.081860356060606
221,5.5,410.0,35.702971000000005,12.8125,4.78125,26.20264325,10.988671875,2.6362499999999995,1.7981250000000002,0.9684375,0.4956075,1.11571784375
222,5.5,592.0,61.23639175,17.939393939393938,4.636363636363637,40.00713496969696,11.00042121212121,2.649696969696969,1.7866666666666666,0.9530303030303032,0.4983839393939394,1.8556482348484848
223,5.5,600.0,61.237971,18.75,4.78125,41.83358075,10.89890625,2.655,1.8153125,0.9840625,0.48231375,1.91368659375
224,5.5,339.0,30.84039175,10.272727272727273,4.4848484848484835,20.94688789090909,10.945760606060604,2.627272727272727,1.7603030303030305,0.911818181818182,0.5087960606060606,0.9345573257575758
225,5.5,347.0,30.841971,10.84375,4.625,22.17770095,10.8425375,2.6318749999999995,1.788125,0.9415625,0.49305125,0.96381159375
226,5.5,384.0,33.73539175,11.636363636363635,4.636363636363637,23.53601375757576,11.093351515151515,2.637878787878788,1.7663636363636364,0.933030303030303,0.5119112121212122,1.0222845984848483
227,5.5,392.0,33.736971000000004,12.25,4.78125,24.847737,10.994740625,2.6428125,1.794375,0.9634375,0.4962637500000001,1.05428034375
228,5.5,574.0,59.27039175,17.393939393939394,4.636363636363637,38.69328648484849,11.00630606060606,2.656060606060606,1.7830303030303032,0.9481818181818182,0.4990203030303031,1.7960724772727268
229,5.5,582.0,59.27197099999999,18.1875,4.78125,40.4786745,10.904975,2.6615625,1.8115625,0.9790625,0.48296999999999995,1.85224909375
230,4.5,470.0,45.993984000000005,24.73684210526316,5.473684210526316,58.53484,11.421805263157895,2.872631578947369,1.7273684210526317,0.9,0.4781242105263158,2.420736
231,6.0,169.0,21.616992000000003,18.777777777777782,4.4444444444444455,41.190306666666665,11.271522222222226,2.7844444444444445,1.7555555555555555,0.9688888888888888,0.4801544444444445,2.4018880000000005
232,6.0,150.0,18.697992000000006,16.666666666666668,4.4444444444444455,35.764991111111115,11.259955555555555,2.76,1.7544444444444445,0.9666666666666666,0.4868611111111111,2.077554666666667
233,6.0,188.0,23.804992,20.88888888888889,4.4444444444444455,46.88032444444444,11.196122222222224,2.773333333333333,1.7666666666666668,0.977777777777778,0.4774077777777778,2.6449991111111117
234,6.0,222.0,36.09799200000001,24.66666666666667,4.4444444444444455,57.75953666666666,11.268922222222226,2.8377777777777777,1.7655555555555555,0.9766666666666666,0.474358888888889,4.0108880000000005
235,6.0,220.0,28.867991999999997,24.444444444444446,4.4444444444444455,57.09384666666666,11.281455555555556,2.793333333333333,1.7700000000000002,0.9844444444444445,0.47451,3.2075546666666668
236,6.0,233.0,37.776992,25.88888888888889,4.666666666666667,60.75508666666667,11.447233333333335,2.7622222222222224,1.7644444444444445,0.9733333333333332,0.4717388888888888,4.197443555555555
237,6.0,214.0,34.857992,23.777777777777782,4.666666666666667,55.329771111111114,11.435666666666668,2.7377777777777776,1.7633333333333334,0.9711111111111111,0.4784455555555555,3.8731102222222216
238,6.0,252.0,39.964992,28.0,4.666666666666667,66.44510444444444,11.371833333333335,2.7511111111111117,1.7755555555555556,0.9822222222222222,0.4689922222222223,4.440554666666666
239,6.0,286.0,52.257992,31.777777777777782,4.666666666666667,77.32431666666669,11.444633333333336,2.815555555555556,1.7744444444444447,0.9811111111111112,0.4659433333333333,5.806443555555557
240,6.0,284.0,45.027992,31.555555555555557,4.666666666666667,76.65862666666666,11.457166666666668,2.7711111111111117,1.7788888888888892,0.9888888888888888,0.4660944444444444,5.0031102222222215
241,6.0,131.0,13.556992000000001,14.555555555555555,4.666666666666667,31.181557777777765,11.2869,2.7711111111111117,1.74,0.9511111111111109,0.4841944444444444,1.5063324444444444
242,6.0,112.0,10.637992,12.444444444444445,4.666666666666667,25.756242222222227,11.275333333333334,2.7466666666666666,1.7388888888888892,0.9488888888888888,0.4909011111111112,1.1819991111111112
243,6.0,150.0,15.744992000000002,16.666666666666668,4.666666666666667,36.871575555555566,11.2115,2.76,1.7511111111111113,0.96,0.4814477777777778,1.7494435555555556
244,6.0,184.0,28.037992000000006,20.444444444444443,4.666666666666667,47.750787777777774,11.2843,2.8244444444444445,1.75,0.9588888888888888,0.4783988888888888,3.115332444444445
245,6.0,182.0,20.807992,20.222222222222218,4.666666666666667,47.085097777777776,11.296833333333336,2.78,1.7544444444444445,0.9666666666666666,0.47855,2.311999111111112
246,6.5,98.0,18.083328,14.0,4.571428571428571,29.110017142857146,11.204128571428573,2.76,1.7514285714285711,0.8828571428571428,0.4899542857142857,2.5833325714285706
247,4.3,132.0,27.179328,22.0,4.666666666666667,50.61352,11.706466666666666,2.8816666666666664,1.7166666666666668,0.8833333333333334,0.4780233333333334,4.529888
248,6.0,112.0,13.044328,18.666666666666668,4.5,40.968055,11.241433333333333,2.763333333333333,1.7633333333333334,0.98,0.4800083333333334,2.1740546666666667
249,6.0,141.0,17.641328,23.5,4.5,54.026915,11.223166666666666,2.766666666666667,1.7583333333333335,0.9816666666666668,0.474655,2.9402213333333336
250,6.0,131.0,15.232328,21.83333333333333,4.5,49.50308166666667,11.128333333333332,2.7466666666666666,1.78,0.9933333333333336,0.4758883333333334,2.5387213333333336
251,6.0,99.0,16.449327999999998,16.5,4.5,35.457915,11.522283333333334,2.865,1.7166666666666668,0.8933333333333332,0.48449,2.741554666666666
252,6.0,144.0,21.124328,24.0,4.666666666666667,55.64164,11.373216666666664,2.7466666666666666,1.7700000000000002,0.9833333333333334,0.4736966666666666,3.520721333333333
253,6.0,173.0,25.721328,28.83333333333333,4.666666666666667,68.70049999999999,11.35495,2.75,1.765,0.985,0.4683433333333333,4.286887999999999
254,6.0,163.0,23.312328,27.16666666666667,4.666666666666667,64.17666666666668,11.260116666666667,2.73,1.7866666666666668,0.9966666666666668,0.4695766666666667,3.885388
255,6.0,131.0,24.529328,21.83333333333333,4.666666666666667,50.1315,11.654066666666667,2.848333333333333,1.7233333333333334,0.8966666666666668,0.4781783333333334,4.088221333333332
256,6.0,93.0,9.014327999999999,15.5,4.666666666666667,33.46149333333333,11.252966666666666,2.7533333333333334,1.7516666666666667,0.9666666666666668,0.4830383333333333,1.5023879999999998
257,6.0,122.0,13.611328000000002,20.33333333333333,4.666666666666667,46.52035333333333,11.234699999999998,2.7566666666666664,1.7466666666666668,0.9683333333333334,0.477685,2.2685546666666667
258,6.0,112.0,11.202328,18.666666666666668,4.666666666666667,41.996520000000004,11.139866666666668,2.736666666666667,1.768333333333333,0.98,0.4789183333333333,1.8670546666666663
259,6.0,80.0,12.419328,13.333333333333336,4.666666666666667,27.95135333333333,11.533816666666667,2.855,1.705,0.8799999999999999,0.48752,2.069888
260,4.0,38.0,1.55316,12.666666666666664,5.333333333333333,26.024935441999997,13.652933333333333,2.986666666666667,1.75,0.98,0.4821566666666666,0.5177200000000001
261,7.0,70.0,5.815328000000001,10.0,4.571428571428571,20.09830285714286,11.130928571428573,2.611428571428572,1.662857142857143,0.9285714285714286,0.4980028571428571,0.830761142857143
262,6.0,114.0,22.886328,16.285714285714285,4.285714285714286,34.43801714285714,11.381628571428573,2.724285714285714,1.7385714285714289,0.8914285714285715,0.4842842857142857,3.2694754285714285
263,7.8,88.0,12.536328,12.571428571428573,4.571428571428571,26.191313857142855,10.834028571428574,2.6614285714285715,1.6814285714285713,0.8914285714285715,0.4889271428571429,1.7909039999999998
264,7.8,83.0,12.843328,11.857142857142858,4.571428571428571,24.699605857142853,10.554,2.647142857142857,1.6871428571428573,0.9042857142857142,0.4883942857142857,1.834761142857143
265,2.5,98.0,13.35,49.0,5.0,119.6295,8.888349999999997,2.19,1.91,1.245,0.44736000000000004,6.675
266,3.0,312.0,38.844,44.57142857142857,5.428571428571429,107.62811428571429,9.0611,2.2742857142857145,1.9085714285714288,1.23,0.4551385714285714,5.549142857142856
267,3.5,470.0,29.510803499999998,11.46341463414634,4.487804878048781,22.909204146341466,10.986714634146342,2.5590243902439025,1.7770731707317071,0.9658536585365854,0.5235580487804877,0.7197756951219513
268,3.5,486.0,29.513962000000006,12.461538461538463,4.717948717948718,25.029631538461537,10.819423076923076,2.5630769230769235,1.823589743589744,1.0174358974358977,0.4984774358974359,0.7567682564102565
269,3.5,1090.0,127.5108035,26.585365853658534,4.975609756097562,63.67066756097561,11.304641463414635,2.754146341463415,1.706341463414634,0.8951219512195122,0.4983678048780487,3.110019597560976
270,3.5,1106.0,127.513962,28.35897435897436,5.230769230769232,67.8814264102564,11.153653846153846,2.7682051282051283,1.7492307692307691,0.9430769230769231,0.4719953846153847,3.2695887692307686
271,2.8,152.0,6.9074895000000005,5.846153846153847,3.3846153846153846,11.390171867692306,12.488273076923075,2.607692307692308,1.4603846153846154,0.6415384615384615,0.6875565384615385,0.2656726730769231
272,5.5,136.0,10.837324,11.333333333333336,4.666666666666667,22.84969058333333,10.6397,2.6,1.7533333333333332,0.965,0.4966916666666667,0.9031103333333332
273,5.5,58.0,6.283996,11.6,4.4,24.033618,11.065719999999999,2.634,1.6800000000000002,0.96,0.490654,1.2567992
274,3.0,40.0,2.70324725,5.7142857142857135,3.4285714285714284,11.143164071428574,12.519328571428574,2.647142857142857,1.385714285714286,0.5885714285714286,0.7083185714285715,0.38617817857142855
275,2.8,138.0,7.502656,10.615384615384617,4.9230769230769225,21.397521427692308,11.235092307692305,2.7338461538461543,1.7392307692307691,0.933846153846154,0.4964669230769231,0.5771273846153846
276,2.0,441.7000000000001,51.805803000000004,10.617788461538463,4.540865384615385,21.58282781129808,11.622119951923079,2.7641586538461542,1.6840865384615389,0.8170673076923077,0.5429060336538463,1.2453318028846154
277,2.0,389.7000000000001,31.105803,9.367788461538463,4.637019230769232,18.807494974759614,11.437831490384614,2.7430048076923077,1.6648557692307695,0.8170673076923077,0.5444685336538463,0.7477356490384616
278,2.0,385.7000000000001,27.269803,9.271634615384619,4.540865384615385,18.550039349759622,11.597485336538465,2.7141586538461544,1.6542788461538462,0.8324519230769231,0.5456146875000001,0.6555241105769231
279,2.0,428.9,51.980203,10.310096153846157,4.540865384615385,20.963268937451925,11.652827644230769,2.7683894230769237,1.6656250000000004,0.8016826923076923,0.5426183413461539,1.2495241105769233
280,2.0,376.9,31.280203,9.060096153846157,4.637019230769232,18.18793610091346,11.468539182692306,2.7472355769230763,1.6463942307692312,0.8016826923076923,0.544180841346154,0.7519279567307693
281,2.0,372.9,27.444203,8.963942307692307,4.540865384615385,17.930480475913466,11.628193028846153,2.7183894230769234,1.6358173076923082,0.8170673076923077,0.5453269951923078,0.6597164182692308
282,2.0,443.3,52.906603000000004,10.65625,4.5793269230769225,21.620508580528845,11.690293028846154,2.7710817307692306,1.6671634615384618,0.8070673076923077,0.5434091105769232,1.271793341346154
283,2.0,391.3,32.206603,9.40625,4.675480769230769,18.845175743990385,11.506004567307693,2.749927884615385,1.647932692307693,0.8070673076923077,0.5449716105769232,0.7741971875000001
284,2.0,387.3,28.370603000000003,9.310096153846152,4.5793269230769225,18.587720118990386,11.66565841346154,2.7210817307692308,1.6373557692307696,0.8224519230769232,0.546117764423077,0.6819856490384616
285,6.0,390.0,31.2321355,9.51219512195122,4.682926829268292,19.11021989170732,11.327639024390244,2.7114634146341463,1.6802439024390243,0.8536585365853658,0.5213246341463414,0.7617594024390244
286,4.5,258.0,16.292981,6.972972972972973,3.891891891891892,13.687937756756757,12.405356756756756,2.7064864864864866,1.4851351351351352,0.6524324324324324,0.6584424324324325,0.44035083783783785
287,4.5,260.0,16.684981,6.842105263157895,3.7894736842105265,13.483032514736841,12.188505263157895,2.6578947368421053,1.5047368421052632,0.6736842105263158,0.6531652631578947,0.43907844736842105
288,5.3,43.0,7.876747749999999,10.75,3.75,22.212725,12.18425,2.7275,1.545,0.71,0.61443,1.9691869375
289,2.3,148.0,9.1488245,5.481481481481482,3.2592592592592586,10.649558888888887,13.330774074074073,2.698888888888889,1.330740740740741,0.5096296296296297,0.7536170370370372,0.33884535185185183
290,3.3,64.0,10.65,32.0,4.0,72.2365,9.6769,2.135,1.99,1.22,0.46298500000000004,5.325
291,6.8,224.0,17.053984,11.2,4.8,22.521871850000004,10.909175,2.66,1.7574999999999998,0.94,0.49781949999999997,0.8526992
292,3.8,126.0,18.955495499999998,18.0,4.0,43.43438714285714,12.55187142857143,2.8371428571428576,1.5271428571428574,0.7185714285714285,0.6244042857142856,2.7079279285714293
293,2.0,382.0,3.6074434999999996,8.127659574468085,5.702127659574468,16.215127021276597,13.388261702127659,3.317021276595745,1.5248936170212766,0.6582978723404256,0.5209170212765958,0.0767541170212766
294,2.0,28.0,0.973995,14.0,4.0,29.21788464,9.05335,2.045,2.01,1.3,0.47898999999999997,0.4869975
295,7.5,46.0,6.07141175,5.75,4.0,11.729290775,11.876775,2.6425,1.52,0.7124999999999999,0.5427912500000001,0.75892646875
296,7.5,46.0,6.071576,6.571428571428571,4.571428571428571,13.68940848042857,12.174357142857144,2.7828571428571434,1.5728571428571432,0.7628571428571428,0.4748442857142857,0.867368
297,3.3,770.0,43.682939000000005,10.0,4.467532467532466,20.322450443636363,10.624536363636365,2.5615584415584416,1.7906493506493506,0.9862337662337662,0.4932785714285714,0.5673108961038961
298,4.5,354.0,22.908309000000006,8.232558139534884,4.093023255813954,16.834112023255813,12.29936046511628,2.7346511627906978,1.5255813953488369,0.6813953488372092,0.634143488372093,0.5327513720930234
299,5.5,107.0,22.325328,15.285714285714285,4.285714285714286,32.687178857142854,10.967771428571426,2.63,1.747142857142857,0.9185714285714284,0.4807514285714286,3.1893325714285714
300,5.8,446.0,36.095296000000005,9.911111111111113,4.888888888888889,20.052981069333327,11.045515555555555,2.7484444444444445,1.7128888888888893,0.8808888888888889,0.4954477777777778,0.8021176888888888
301,5.8,414.0,36.089968,10.097560975609756,4.780487804878049,20.448488490731705,10.794531707317073,2.6809756097560977,1.7317073170731707,0.9043902439024388,0.4950017073170732,0.8802431219512195
302,5.8,482.0,38.41129599999999,10.711111111111109,4.977777777777779,21.57193491111111,11.132102222222226,2.754666666666667,1.7164444444444449,0.8933333333333332,0.4972753333333334,0.8535843555555555
303,5.8,450.0,38.405968,10.975609756097562,4.878048780487805,22.115632951219517,10.889565853658539,2.6878048780487807,1.7356097560975612,0.9180487804878048,0.4970075609756098,0.9367309268292682
304,6.0,122.0,14.091992000000001,12.2,4.8,24.808518,11.20276,2.7270000000000003,1.767,0.91,0.496167,1.4091992
305,6.0,266.0,44.30998400000001,11.565217391304348,4.521739130434782,24.134264578260865,11.12766956521739,2.6291304347826085,1.7013043478260867,0.8813043478260868,0.4846265217391304,1.9265210434782607
306,6.0,76.0,15.751995999999998,15.2,4.4,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.48623599999999995,3.1503992000000003
307,5.0,232.0,33.20565499999999,11.6,4.0,24.085483,12.22274,2.68,1.5919999999999999,0.7380000000000001,0.5900399999999999,1.6602827499999997
308,7.8,84.0,13.277328,12.0,4.571428571428571,24.829171,10.620914285714287,2.6871428571428573,1.6857142857142855,0.8971428571428571,0.4898942857142857,1.896761142857143
309,5.3,97.0,13.477328,12.125,4.375,24.98813313725,11.037175,2.54375,1.7199999999999998,0.9525,0.48659875,1.684666
310,5.3,80.0,5.60474375,8.888888888888891,4.4444444444444455,17.896326121999994,11.956833333333336,2.6844444444444444,1.5933333333333333,0.8155555555555556,0.5465966666666667,0.6227493055555555
311,2.5,146.0,27.24,48.66666666666666,2.6666666666666665,114.44546666666668,8.054,1.9866666666666664,2.0933333333333333,1.3633333333333333,0.42632,9.08
312,3.8,348.0,23.290973000000005,7.565217391304348,4.173913043478262,14.928258195652175,12.286128260869566,2.7495652173913046,1.5297826086956523,0.6826086956521739,0.6273463043478261,0.5063255000000001
313,3.8,350.0,23.682973000000004,7.446808510638298,4.085106382978723,14.736200331063829,12.11333829787234,2.7093617021276595,1.5446808510638297,0.6991489361702128,0.6237412765957447,0.5038930425531916
314,3.8,366.0,23.464973000000004,7.787234042553193,4.085106382978723,15.421669723404252,12.079363829787233,2.7046808510638303,1.5651063829787235,0.7161702127659574,0.6240595744680851,0.4992547446808511
315,3.2,1228.0,74.32837150000002,9.746031746031745,5.634920634920635,19.789141888507935,12.920761111111114,3.139603174603174,1.5783333333333334,0.733968253968254,0.5038513492063492,0.5899077103174605
316,5.5,406.0,31.8001355,9.902439024390244,4.682926829268292,19.851597,11.362826829268293,2.7004878048780485,1.673170731707317,0.8668292682926829,0.5222117073170731,0.7756130609756098
317,5.5,462.0,56.3361355,11.268292682926829,4.682926829268292,22.92876773170732,11.387821951219511,2.7512195121951217,1.7034146341463416,0.8512195121951219,0.5194634146341464,1.3740520853658535
318,4.3,131.0,26.745328000000004,21.83333333333333,4.666666666666667,50.46236066666666,11.6284,2.8349999999999995,1.7183333333333335,0.8916666666666666,0.4762733333333333,4.457554666666667
319,6.0,240.0,19.188815500000004,9.23076923076923,4.307692307692308,18.476234615384616,11.378026923076925,2.593461538461539,1.6111538461538462,0.8776923076923077,0.5360026923076924,0.7380313653846156
320,6.0,240.0,19.189144,10.0,4.666666666666667,20.18188193025,11.510054166666668,2.67125,1.6495833333333334,0.9208333333333334,0.49580125,0.7995476666666668
322,6.8,233.0,17.05539975,10.590909090909092,4.681818181818182,21.2474685,11.154545454545453,2.674545454545455,1.7168181818181816,0.8981818181818181,0.5203877272727273,0.7752454431818182
323,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,1.5,378.0,30.699303000000004,9.219512195121949,4.682926829268292,18.502489573170728,11.525843902439025,2.7690243902439025,1.6470731707317074,0.8004878048780488,0.5452029268292683,0.7487634878048781
325,5.5,72.0,12.417996,14.4,4.4,30.341818,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.48502,2.4835992
326,1.5,100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.715
327,7.8,109.0,23.193328,15.571428571428573,4.285714285714286,32.94630914285714,11.1016,2.71,1.7442857142857144,0.9042857142857142,0.4837514285714286,3.3133325714285715
328,6.0,100.0,8.337992,10.0,4.8,20.213348778,10.91369,2.698,1.743,0.8959999999999999,0.495736,0.8337992000000001
329,2.5,884.0,121.42,35.36,5.28,82.56124,9.370384,2.298,1.9072,1.2,0.4618992,4.8568
330,3.0,247.0,28.5031505,9.5,4.1923076923076925,19.260952307692307,12.346603846153847,2.8011538461538468,1.5519230769230767,0.7184615384615385,0.6089834615384615,1.0962750192307693
331,2.8,126.0,4.6148215000000015,7.411764705882352,3.7647058823529416,14.643973529411767,12.484211764705885,2.6558823529411764,1.486470588235294,0.6964705882352941,0.6712364705882353,0.27146008823529416
332,6.0,78.0,5.8963280000000005,11.142857142857142,4.571428571428571,22.59427978571428,10.421514285714286,2.5842857142857136,1.8242857142857145,0.9914285714285712,0.4951885714285714,0.8423325714285715
333,2.3,130.0,10.070323,7.647058823529411,4.235294117647058,15.185512176470587,12.072441176470587,2.751764705882353,1.5270588235294118,0.6941176470588236,0.6134847058823529,0.5923719411764706
334,2.5,138.0,11.437322,5.52,3.52,10.930223542399998,12.082260000000002,2.6184,1.5096,0.6464,0.6497568000000001,0.45749288
335,3.5,70.0,3.7468275,7.777777777777778,4.4444444444444455,15.374870000000001,12.588166666666664,2.8322222222222213,1.4811111111111108,0.6977777777777777,0.60856,0.4163141666666667
336,6.3,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.9668325000000001
337,2.3,220.0,24.70666,27.5,5.5,65.80676874999999,11.6604875,2.9225000000000003,1.68,0.8925,0.47382125,3.0883325
338,2.8,1264.0,77.0613475,8.050955414012739,5.401273885350318,16.408152038216556,12.944735668789807,3.1789808917197453,1.5698089171974523,0.6791082802547769,0.5050303184713377,0.4908366082802548
339,2.8,1266.0,78.0673475,8.063694267515924,5.401273885350318,16.42357280254777,12.944249044585984,3.1792356687898087,1.5696815286624206,0.6778343949044586,0.5050761783439491,0.4972442515923567
